,"""cms_id""","""agency_name""","""addr1""","""addr2""","""city""","""state""","""zip""","""county""","""phone_number""","""website""","""ownership_types""","""data_source"""
910,"""M0684""","""FOURROUX PROSTHETICS INC""","""2867 ACTON RD""",,"""VESTAVIA""","""AL""","""35243""",,"""(205) 874-9683""",,"""private""","""{suppliers}"""
911,"""M0685""","""PUBLIX PHARMACY #1027""","""3026 ZELDA RD""",,"""MONTGOMERY""","""AL""","""36106""",,"""(334) 244-4487""",,"""private""","""{suppliers}"""
912,"""M0686""","""CVS PHARMACY #16621""","""1698 US HIGHWAY 98""",,"""DAPHNE""","""AL""","""36526""",,"""(251) 626-5739""",,"""private""","""{suppliers}"""
913,"""M0687""","""WALGREENS #11468""","""101 GREENVILLE BYP""",,"""GREENVILLE""","""AL""","""36037""",,"""(334) 382-1414""",,"""private""","""{suppliers}"""
914,"""M0688""","""OPTICAL DESIGNS""","""100 PROFESSIONAL LN""","""STE A""","""ENTERPRISE""","""AL""","""36330""",,"""(334) 347-4018""",,"""private""","""{suppliers}"""
915,"""M0689""","""WALGREENS #10965""","""920 US HIGHWAY 431""",,"""BOAZ""","""AL""","""35957""",,"""(256) 593-6092""",,"""private""","""{suppliers}"""
916,"""M0690""","""WELDON PHARMACY, INC.""","""1280 HUEYTOWN RD""",,"""HUEYTOWN""","""AL""","""35023""",,"""(205) 491-2805""",,"""private""","""{suppliers}"""
917,"""M0691""","""PUBLIX PHARMACY #1400""","""10179 EASTERN SHORE DRIVE""",,"""SPANISH FORT""","""AL""","""36527""",,"""(251) 621-9771""",,"""private""","""{suppliers}"""
918,"""M0692""","""PUBLIX PHARMACY #1362""","""27955 US HWY 98""","""STE 1""","""DAPHANE""","""AL""","""36526""",,"""(251) 626-1349""",,"""private""","""{suppliers}"""
919,"""M0693""","""SOLEO HEALTH INC MOB""","""2866 DAUPHIN ST""","""STE H""","""MOBILE""","""AL""","""36606""",,"""(251) 234-6075""",,"""private""","""{suppliers}"""
920,"""M0694""","""THERA CONNECTION INC""","""3351 INDEPENDENCE DR""","""STE 101""","""BIRMINGHAM""","""AL""","""35209""",,"""(205) 802-2275""",,"""private""","""{suppliers}"""
921,"""M0695""","""EAST TALLASSEE PHARMACY""","""4366 NOTASULGA RD""",,"""TALLASSEE""","""AL""","""36078""",,"""(334) 252-1688""",,"""private""","""{suppliers}"""
922,"""M0696""","""DR K DELTON HARTZOG""","""249 S 6TH ST""",,"""GADSDEN""","""AL""","""35901""",,"""(256) 546-4647""",,"""private""","""{suppliers}"""
923,"""M0697""","""WALMART PHARMACY 10-4210""","""1300 N UNIVERSITY""",,"""MOBILE""","""AL""","""36618""",,"""(251) 586-6232""",,"""private""","""{suppliers}"""
924,"""M0698""","""PRECISION MEDICAL SOLUTIONS, LLP""","""2515 E GLENN AVE""","""STE 302""","""AUBURN""","""AL""","""36830""",,"""(334) 826-0078""",,"""private""","""{suppliers}"""
925,"""M0699""","""WALGREENS #6956""","""3500 MASTIN LAKE RD NW""",,"""HUNTSVILLE""","""AL""","""35810""",,"""(256) 851-4188""",,"""private""","""{suppliers}"""
926,"""M0700""","""JIM'S PHARMACY AT THE LAKE""","""8212 COUNTY ROAD 34""",,"""DADEVILLE""","""AL""","""36853""",,"""(256) 373-3449""",,"""private""","""{suppliers}"""
927,"""M0701""","""NEIGHBORHOOD MEDICAL SUPPLY INC""","""2957 PELHAM PKWY""",,"""PELHAM""","""AL""","""35124""",,"""(205) 358-8723""",,"""private""","""{suppliers}"""
928,"""M0702""","""FULLER MEDICAL SOLUTIONS LLC""","""412 S 3RD ST""","""STE A""","""GADSDEN""","""AL""","""35901""",,"""(256) 459-2224""",,"""private""","""{suppliers}"""
929,"""M0703""","""WALMART PHARMACY 10-0764""","""750 ACADEMY DR""",,"""BESSEMER""","""AL""","""35022""",,"""(205) 424-5895""",,"""private""","""{suppliers}"""
930,"""M0704""","""NATIONAL ORTHOTIC & PROSTHETIC""","""186 BELMONT DR""",,"""DOTHAN""","""AL""","""36305""",,"""(334) 792-1572""",,"""private""","""{suppliers}"""
931,"""M0705""","""CVS PHARMACY #08933""","""1498 OPELIKA RD""",,"""AUBURN""","""AL""","""36830""",,"""(334) 877-7636""",,"""private""","""{suppliers}"""
932,"""M0706""","""PUBLIX PHARMACY #1202""","""365 HUNTLEY PARKWAY""",,"""PELHAM""","""AL""","""35124""",,"""(205) 620-0691""",,"""private""","""{suppliers}"""
933,"""M0707""","""WALGREENS #19191""","""9948 AIRPORT BLVD""",,"""MOBILE""","""AL""","""36608""",,"""(251) 633-5100""",,"""private""","""{suppliers}"""
934,"""M0708""","""ELEGANT BEGINNINGS""","""2370 HILLCREST RD""","""STE K""","""MOBILE""","""AL""","""36695""",,"""(251) 586-8675""",,"""private""","""{suppliers}"""
935,"""M0709""","""CROSSWALK PROSTHETICS INC.""","""717 HIGHWAY 67 SOUTH""","""STE 10""","""PRICEVILLE""","""AL""","""35603""",,"""(256) 353-7175""",,"""private""","""{suppliers}"""
936,"""M0710""","""SAM'S PHARMACY 10-6435""","""1401 SKYLAND BLVD E""",,"""TUSCALOOSA""","""AL""","""35405""",,"""(205) 345-2016""",,"""private""","""{suppliers}"""
937,"""M0711""","""WINN-DIXIE PHARMACY #579""","""1617 S COLLEGE ST""",,"""AUBURN""","""AL""","""36832""",,"""(334) 826-8382""",,"""private""","""{suppliers}"""
938,"""M0712""","""SHOALS ORTHOTICS AND PROSTHETICS,""","""840 FLORENCE BLVD""",,"""FLORENCE""","""AL""","""35630""",,"""(256) 764-8673""",,"""private""","""{suppliers}"""
939,"""M0713""","""LEIGHTON PHARMACY""","""2230 RAILROAD ST""",,"""LEIGHTON""","""AL""","""35646""",,"""(256) 446-6527""",,"""private""","""{suppliers}"""
940,"""M0714""","""WALGREENS #7746""","""6680 ATLANTA HWY""",,"""MONTGOMERY""","""AL""","""36117""",,"""(334) 409-0611""",,"""private""","""{suppliers}"""
941,"""M0715""","""SAM'S PHARMACY 10-4836""","""1900 OXFORD EXCHANGE BLVD""",,"""OXFORD""","""AL""","""36203""",,"""(256) 342-0130""",,"""private""","""{suppliers}"""
942,"""M0716""","""CVS PHARMACY #04960""","""303 MAIN ST NW""",,"""HANCEVILLE""","""AL""","""35077""",,"""(256) 352-5779""",,"""private""","""{suppliers}"""
943,"""M0717""","""PUBLIX PHARMACY 1728""","""4293 S SHADES CREST RD""",,"""HOOVER""","""AL""","""35244""",,"""(205) 434-9183""",,"""private""","""{suppliers}"""
944,"""M0718""","""WAL-MART PHARMACY 10-2306""","""5710 MCFARLAND BLVD""",,"""NORTHPORT""","""AL""","""35476""",,"""(205) 333-7873""",,"""private""","""{suppliers}"""
945,"""M0719""","""LENSCRAFTERS #3226""","""5066 PINNACLE SQ""","""STE 106""","""BIRMINGHAM""","""AL""","""35235""",,"""(205) 655-5304""",,"""private""","""{suppliers}"""
946,"""M0720""","""WALMART PHARMACY 10-0394""","""15445 HIGHWAY 24""",,"""MOULTON""","""AL""","""35650""",,"""(256) 974-1597""",,"""private""","""{suppliers}"""
947,"""M0721""","""CVS PHARMACY #07112""","""700 MAIN ST""",,"""MONTEVALLO""","""AL""","""35115""",,"""(205) 665-1004""",,"""private""","""{suppliers}"""
948,"""M0722""","""CVS PHARMACY #04855""","""1100 MONTGOMERY HWY""",,"""VESTAVIA HILLS""","""AL""","""35216""",,"""(205) 822-5664""",,"""private""","""{suppliers}"""
949,"""M0723""","""WALMART PHARMACY 10-0306""","""1450 N BRINDLEE MOUNTAIN PKWY""",,"""ARAB""","""AL""","""35016""",,"""(256) 586-1540""",,"""private""","""{suppliers}"""
950,"""M0724""","""OPTUM PHARMACY 705, LLC""","""1100 LEE BRANCH LN""",,"""BIRMINGHAM""","""AL""","""35242""",,"""(888) 423-2797""",,"""private""","""{suppliers}"""
951,"""M0725""","""CVS PHARMACY #04865""","""763 WILSON ST""",,"""WETUMPKA""","""AL""","""36092""",,"""(334) 567-2083""",,"""private""","""{suppliers}"""
952,"""M0726""","""CVS PHARMACY # 04925""","""1002 COX CREEK PKWY""",,"""FLORENCE""","""AL""","""35633""",,"""(256) 766-2123""",,"""private""","""{suppliers}"""
953,"""M0727""","""U SAVE IT PHARMACY #17""","""2463 LEE ROAD 430""",,"""SMITHS STATION""","""AL""","""36877""",,"""(334) 297-1505""",,"""private""","""{suppliers}"""
954,"""M0728""","""ANDERSON'S HOME OXYGEN & SUPPLY""","""101 W COVINGTON AVE""","""STE B""","""OPP""","""AL""","""36467""",,"""(334) 493-7081""",,"""private""","""{suppliers}"""
955,"""M0729""","""WALGREENS #10851""","""6395 AIRPORT BLVD""",,"""MOBILE""","""AL""","""36608""",,"""(251) 342-0153""",,"""private""","""{suppliers}"""
956,"""M0730""","""WALMART 10-0938""","""6495 ATLANTA HWY""",,"""MONTGOMERY""","""AL""","""36117""",,"""(334) 272-2043""",,"""private""","""{suppliers}"""
957,"""M0731""","""NATIONAL SEATING & MOBILITY, INC.""","""1406 I85 PKWY""",,"""MONTGOMERY""","""AL""","""36106""",,"""(334) 273-1112""",,"""private""","""{suppliers}"""
958,"""M0732""","""WALGREENS #17739""","""25801 PERDIDO BEACH BLVD""",,"""ORANGE BEACH""","""AL""","""36561""",,"""(251) 981-7019""",,"""private""","""{suppliers}"""
959,"""M0733""","""KILGORE EXPRESS PHARMACY #2""","""103 GREENHILL BLVD NW""",,"""FORT PAYNE""","""AL""","""35967""",,"""(256) 845-6640""",,"""private""","""{suppliers}"""
960,"""M0734""","""QUICK MEDS EXPRESS PHARMACY""","""1542 US HIGHWAY 78 E""",,"""OXFORD""","""AL""","""36203""",,"""(256) 832-6337""",,"""private""","""{suppliers}"""
961,"""M0735""","""WALGREENS # 13793""","""12010 COUNTY LINE RD""",,"""MADISON""","""AL""","""35756""",,"""(256) 230-6345""",,"""private""","""{suppliers}"""
962,"""M0736""","""ELECTROSTIM MEDICAL SERVICES INC""","""9786A TIMBER CIR""","""OFC E""","""SPANISH FORT""","""AL""","""36527""",,"""(256) 252-4058""",,"""private""","""{suppliers}"""
963,"""M0737""","""BIRMINGHAM VITAL CARE""","""300 AIRPORT COMMONS DR""","""STE 304""","""CALERA""","""AL""","""35040""",,"""(205) 605-7633""",,"""private""","""{suppliers}"""
964,"""M0738""","""CVS PHARMACY #04856""","""3190 ZELDA RD""",,"""MONTGOMERY""","""AL""","""36106""",,"""(334) 261-1071""",,"""private""","""{suppliers}"""
965,"""M0739""","""WINN DIXIE PHARMACY 447""","""1408 GOLDEN SPRINGS RD""",,"""ANNISTON""","""AL""","""36207""",,"""(256) 831-9960""",,"""private""","""{suppliers}"""
966,"""M0740""","""CVS PHARMACY #10516""","""5859 HIGHWAY 53""",,"""HARVEST""","""AL""","""35749""",,"""(256) 851-5350""",,"""private""","""{suppliers}"""
967,"""M0741""","""WALGREENS #6488""","""100 FIELDSTOWN RD""",,"""GARDENDALE""","""AL""","""35071""",,"""(205) 631-1373""",,"""private""","""{suppliers}"""
968,"""M0742""","""WAL-MART PHARMACY 10-0681""","""11697 US HIGHWAY 431""",,"""GUNTERSVILLE""","""AL""","""35976""",,"""(256) 878-8414""",,"""private""","""{suppliers}"""
969,"""M0743""","""CVS PHARMACY # 16899""","""1654 GADSDEN HWY""",,"""BIRMINGHAM""","""AL""","""35235""",,"""(205) 655-2310""",,"""private""","""{suppliers}"""
970,"""M0744""","""ONE SOURCE OF THE GULF COAST INC""","""1805 OLD SHELL RD""",,"""MOBILE""","""AL""","""36607""",,"""(251) 459-8600""",,"""private""","""{suppliers}"""
971,"""M0745""","""PEOPLES DRUGS & VARIETY INC""","""8260 HIGHWAY 72""",,"""CHEROKEE""","""AL""","""35616""",,"""(256) 359-6242""",,"""private""","""{suppliers}"""
972,"""M0746""","""CVS PHARMACY # 04832""","""604 BESSEMER SUPER HWY""",,"""MIDFIELD""","""AL""","""35228""",,"""(205) 925-0278""",,"""private""","""{suppliers}"""
973,"""M0747""","""WALGREENS #15205""","""444 2ND AVE NW""",,"""CULLMAN""","""AL""","""35055""",,"""(256) 736-9901""",,"""private""","""{suppliers}"""
974,"""M0748""","""BUY RITE DRUGS # 2""","""591 S UNION AVE""",,"""OZARK""","""AL""","""36360""",,"""(334) 774-8505""",,"""private""","""{suppliers}"""
975,"""M0749""","""HUBBARD PHARMACY""","""1351 W FORT WILLIAMS ST""",,"""SYLACAUGA""","""AL""","""35150""",,"""(256) 245-7708""",,"""private""","""{suppliers}"""
976,"""M0750""","""CVS PHARMACY # 04861""","""32815 US HIGHWAY 280""",,"""CHILDERSBURG""","""AL""","""35044""",,"""(256) 378-5535""",,"""private""","""{suppliers}"""
977,"""M0751""","""GADSDEN EYE ASSOC. OPTICAL SHOP""","""310 S 5TH ST""",,"""GADSDEN""","""AL""","""35901""",,"""(256) 546-3937""",,"""private""","""{suppliers}"""
978,"""M0752""","""AM MEDICAL, LLC""","""23710 US HIGHWAY 98 B""",,"""FAIRHOPE""","""AL""","""36532""",,"""(251) 928-9180""",,"""private""","""{suppliers}"""
979,"""M0753""","""WALGREENS #18148""","""641 OLLIE AVE""",,"""CLANTON""","""AL""","""35045""",,"""(205) 755-5879""",,"""private""","""{suppliers}"""
980,"""M0754""","""WALMART PHARMACY #10-0733""","""3501 20TH AVE""",,"""VALLEY""","""AL""","""36854""",,"""(334) 768-2110""",,"""private""","""{suppliers}"""
981,"""M0755""","""WALGREENS #17402""","""1313 N WOOD AVE""",,"""FLORENCE""","""AL""","""35630""",,"""(256) 766-2144""",,"""private""","""{suppliers}"""
982,"""M0756""","""CVS PHARMACY # 04898""","""2228 BESSEMER RD""",,"""BIRMINGHAM""","""AL""","""35208""",,"""(205) 787-4608""",,"""private""","""{suppliers}"""
983,"""M0757""","""FIVE POINTS PHARMACY & DOLLAR LLC""","""41 CURRY HWY""",,"""JASPER""","""AL""","""35503""",,"""(205) 295-1750""",,"""private""","""{suppliers}"""
984,"""M0758""","""WALMART PHARMACY 10-5248""","""1660 MCFARLAND BLVD""",,"""NORTHPORT""","""AL""","""35476""",,"""(205) 861-1262""",,"""private""","""{suppliers}"""
985,"""M0759""","""WALGREENS #2557""","""1801 WOODWARD AVE""",,"""MUSCLE SHOALS""","""AL""","""35661""",,"""(251) 383-0896""",,"""private""","""{suppliers}"""
986,"""M0760""","""PUBLIX PHARMACY #1218""","""5850 HIGHWAY 53""",,"""HARVEST""","""AL""","""35749""",,"""(256) 851-5963""",,"""private""","""{suppliers}"""
987,"""M0761""","""WALMART PHARMACY 10-4504""","""312 PALISADES BLVD""",,"""BIRMINGHAM""","""AL""","""35209""",,"""(205) 870-7170""",,"""private""","""{suppliers}"""
988,"""M0762""","""GREENE SUPER DRUG""","""701 N GILMER AVE""",,"""LANETT""","""AL""","""36863""",,"""(334) 644-3154""",,"""private""","""{suppliers}"""
989,"""M0763""","""PUBLIX PHARMACY # 1025""","""4045 ATLANTA HIGHWAY""",,"""MONTGOMERY""","""AL""","""36109""",,"""(334) 260-7788""",,"""private""","""{suppliers}"""
990,"""M0764""","""PREMIER FAMILY EYE CARE""","""429 BUFORD L ROLIN DR""",,"""ATMORE""","""AL""","""36502""",,"""(251) 446-3937""",,"""private""","""{suppliers}"""
991,"""M0765""","""WALMART PHARMACY 10-5903""","""3864 US HIGHWAY 80 W""",,"""PHENIX CITY""","""AL""","""36870""",,"""(334) 408-6068""",,"""private""","""{suppliers}"""
992,"""M0766""","""MEDICAL ARTS PHARMACY""","""313 E PUSHMATAHA ST""",,"""BUTLER""","""AL""","""36904""",,"""(205) 459-3710""",,"""private""","""{suppliers}"""
993,"""M0767""","""WALGREENS #9683""","""100 N AIRPORT RD""",,"""JASPER""","""AL""","""35504""",,"""(205) 221-3150""",,"""private""","""{suppliers}"""
994,"""M0768""","""SALEM PHARMACY""","""28730 AL HIGHWAY 99""","""STE A""","""ELKMONT""","""AL""","""35620""",,"""(256) 216-1820""",,"""private""","""{suppliers}"""
995,"""M0769""","""WALGREENS #10598""","""100 W FORT WILLIAMS ST""",,"""SYLACAUGA""","""AL""","""35150""",,"""(256) 249-8646""",,"""private""","""{suppliers}"""
996,"""M0770""","""CENTER HOME CARE DME LLC""","""621 BOLL WEEVIL CIR""","""STE 29""","""ENTERPRISE""","""AL""","""36330""",,"""(334) 347-4446""",,"""private""","""{suppliers}"""
997,"""M0771""","""DOUBLE OAK MOUNTAIN EYE CARE""","""3429 PELHAM PKWY""",,"""PELHAM""","""AL""","""35124""",,"""(205) 663-3937""",,"""private""","""{suppliers}"""
998,"""M0772""","""PUBLIX PHARMACY #1377""","""4650 W MAIN ST""","""SUITE 700""","""DOTHAN""","""AL""","""36305""",,"""(334) 792-6824""",,"""private""","""{suppliers}"""
999,"""M0773""","""WALGREENS #15480""","""1731 SPRING HILL AVE""",,"""MOBILE""","""AL""","""36604""",,"""(251) 431-9858""",,"""private""","""{suppliers}"""
1000,"""M0774""","""MAIN DRUG INC""","""302 PRAIRIE ST N""",,"""UNION SPRINGS""","""AL""","""36089""",,"""(334) 738-2020""",,"""private""","""{suppliers}"""
1001,"""M0775""","""CVS PHARMACY # 04915""","""2 N BROADWAY AVE""",,"""SYLACAUGA""","""AL""","""35150""",,"""(256) 249-4962""",,"""private""","""{suppliers}"""
1002,"""M0776""","""ODEN SHIREY DRUG COMPANY INC""","""970 US HIGHWAY 43""",,"""WINFIELD""","""AL""","""35594""",,"""(205) 487-6700""",,"""private""","""{suppliers}"""
1003,"""M0777""","""MCCONAGHY HOME MEDICAL/THOMASVILLE""","""480 A WILSON AVE W""",,"""THOMASVILLE""","""AL""","""36784""",,"""(334) 637-0100""",,"""private""","""{suppliers}"""
1004,"""M0778""","""WALGREENS #10168""","""12550 US HIGHWAY 90""",,"""GRAND BAY""","""AL""","""36541""",,"""(251) 865-1429""",,"""private""","""{suppliers}"""
1005,"""M0779""","""MT VERNON PHARMACY""","""19390 HIGHWAY 43""",,"""MOUNT VERNON""","""AL""","""36560""",,"""(251) 829-6628""",,"""private""","""{suppliers}"""
1006,"""M0780""","""LINCARE INC.""","""935 HIGHWAY 431""","""STE 3""","""ROANOKE""","""AL""","""36274""",,"""(334) 863-5540""",,"""private""","""{suppliers}"""
1007,"""M0781""","""PUBLIX PHARMACY #0838""","""5188 CALDWELL MILL RD""",,"""HOOVER""","""AL""","""35244""",,"""(205) 980-7511""",,"""private""","""{suppliers}"""
1008,"""M0782""","""CIRCLE PHARMACY""","""2021 ALEXANDER DR""",,"""DOTHAN""","""AL""","""36301""",,"""(334) 792-2717""",,"""private""","""{suppliers}"""
1009,"""M0783""","""WALMART PHARMACY 10-3185""","""4226 OAKWOOD AVE NW""",,"""HUNTSVILLE""","""AL""","""35810""",,"""(256) 361-2087""",,"""private""","""{suppliers}"""
1010,"""M0784""","""HOMETOWN MEDICAL EQUIPMENT""","""80 N FOREST AVE""",,"""LUVERNE""","""AL""","""36049""",,"""(334) 335-6599""",,"""private""","""{suppliers}"""
1011,"""M0785""","""DALLAS AVENUE PHARMACY""","""1402 W DALLAS AVE""",,"""SELMA""","""AL""","""36701""",,"""(334) 872-3255""",,"""private""","""{suppliers}"""
1012,"""M0786""","""WINN-DIXIE PHARMACY #407""","""4205 UNIVERSITY BLVD E""",,"""TUSCALOOSA""","""AL""","""35404""",,"""(205) 553-9477""",,"""private""","""{suppliers}"""
1013,"""M0787""","""THE MEDICINE SHOPPE""","""1144 AIRPORT DR""",,"""ALEXANDER CITY""","""AL""","""35010""",,"""(256) 215-8014""",,"""private""","""{suppliers}"""
1014,"""M0788""","""WALMART PHARMACY 10-2111""","""5335 HIGHWAY 280""",,"""BIRMINGHAM""","""AL""","""35242""",,"""(205) 980-7178""",,"""private""","""{suppliers}"""
1015,"""M0789""","""WALMART PHARMACY 10-5256""","""4201 HARGROVE RD E""",,"""TUSCALOOSA""","""AL""","""35405""",,"""(205) 632-6150""",,"""private""","""{suppliers}"""
1016,"""M0790""","""CVS PHARMACY #02748""","""930 WINCHESTER RD""",,"""HUNTSVILLE""","""AL""","""35811""",,"""(256) 852-1915""",,"""private""","""{suppliers}"""
1017,"""M0791""","""ASHLAND PHARMACY INC""","""83074 HWY 9""","""PO BOX 487""","""ASHLAND""","""AL""","""36251""",,"""(256) 354-2166""",,"""private""","""{suppliers}"""
1018,"""M0792""","""BIOTECH LIMB AND BRACE LLC""","""2421 4TH AVE S""",,"""BIRMINGHAM""","""AL""","""35233""",,"""(205) 324-7897""",,"""private""","""{suppliers}"""
1019,"""M0793""","""ALABAMA EYE CLINIC PC""","""109 EAST COOSA ST""","""SUITE A""","""TALLADEGA""","""AL""","""35160""",,"""(256) 362-4872""",,"""private""","""{suppliers}"""
1020,"""M0794""","""CVS PHARMACY # 04883""","""9151 MOFFETT RD""",,"""SEMMES""","""AL""","""36575""",,"""(251) 649-2206""",,"""private""","""{suppliers}"""
1021,"""M0795""","""WALGREENS #19239""","""10 W FAIRVIEW AVE""",,"""MONTGOMERY""","""AL""","""36105""",,"""(334) 265-3336""",,"""private""","""{suppliers}"""
1022,"""M0796""","""WALGREENS #10966""","""201 HIGHWAY 31 NW""",,"""HARTSELLE""","""AL""","""35640""",,"""(256) 773-4377""",,"""private""","""{suppliers}"""
1023,"""M0797""","""CVS PHARMACY #04819""","""808 VETERANS MEMORIAL PKWY""",,"""TUSCALOOSA""","""AL""","""35404""",,"""(205) 345-0531""",,"""private""","""{suppliers}"""
1024,"""M0798""","""PUBLIX PHARMACY #1673""","""2614 S MCKENZIE ST""",,"""FOLEY""","""AL""","""36535""",,"""(251) 677-6005""",,"""private""","""{suppliers}"""
1025,"""M0799""","""SOUTHEAST REGIONAL MEDICAL EQUIPMEN""","""240 MAGNOLIA ST""",,"""LINCOLN""","""AL""","""35096""",,"""(205) 763-1909""",,"""private""","""{suppliers}"""
1026,"""M0800""","""WAL-MART PHARMACY 10-4189""","""335 HELENA MARKET PL""",,"""HELENA""","""AL""","""35080""",,"""(205) 624-1899""",,"""private""","""{suppliers}"""
1027,"""M0801""","""MIDSTATE MEDICAL SERVICE INC""","""1507 MULBERRY ST""",,"""MONTGOMERY""","""AL""","""36106""",,"""(334) 263-6034""",,"""private""","""{suppliers}"""
1028,"""M0802""","""OLDE TOWN OPTICAL""","""401 MERIDIAN ST""","""STE 200""","""HUNTSVILLE""","""AL""","""35801""",,"""(256) 705-3937""",,"""private""","""{suppliers}"""
1029,"""M0803""","""CUSTOM MEDICAL SOLUTIONS""","""891 LAGOON COMMERCIAL BLVD""",,"""MONTGOMERY""","""AL""","""36117""",,"""(334) 273-9993""",,"""private""","""{suppliers}"""
1030,"""M0804""","""CVS PHARMACY # 04872""","""3302 15TH ST""",,"""TUSCALOOSA""","""AL""","""35401""",,"""(205) 349-4115""",,"""private""","""{suppliers}"""
1031,"""M0805""","""CARMICHAEL OPTICAL SHOPPE INC""","""8007 US HIGHWAY 231""",,"""WETUMPKA""","""AL""","""36092""",,"""(334) 567-9106""",,"""private""","""{suppliers}"""
1032,"""M0806""","""PREMIER MEDICAL GROUP, INC""","""610 PROVIDENCE PARK DR""","""STE 202 BLDG 2""","""MOBILE""","""AL""","""36695""",,"""(251) 635-0919""",,"""private""","""{suppliers}"""
1033,"""M0807""","""BUNCH PHARMACY""","""1800 HENRY ST""",,"""GUNTERSVILLE""","""AL""","""35976""",,"""(256) 582-5700""",,"""private""","""{suppliers}"""
1034,"""M0808""","""WALGREENS #10628""","""2602 FLORENCE BLVD""",,"""FLORENCE""","""AL""","""35630""",,"""(256) 764-0436""",,"""private""","""{suppliers}"""
1035,"""M0809""","""UAB SPECIALTY PHARMACY""","""601 19TH STREET SOUTH""","""4TH FLOOR QUARTERBACK TOWER""","""BIRMINGHAM""","""AL""","""35249""",,"""(205) 934-2661""",,"""private""","""{suppliers}"""
1036,"""M0810""","""REGENERATIVE MEDICINE OF ALABAMA""","""2500 FLOWERS CHAPEL RD""",,"""DOTHAN""","""AL""","""36305""",,"""(334) 793-7992""",,"""private""","""{suppliers}"""
